Order_ID,Customer_ID,Customer_Type,Product,Category,Unit_Price,Quantity,Discount,Total_Price,Order_Date,Product_Image_Url,Product_Bottle_Type,Product_Dietary_Attribute,Product_Company
ORD2370,CUST58,B2C,Pokka Natsbee Bottle Drink - Honey Yuzu,Drinks,1.95,33,0.0,64.35,17/03/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13165998_XL1_20221011.jpg?w=320&q=60,1.5L,Halal,Pokka
ORD2371,CUST240,B2C,Schwepps Tonic,Drinks,1.45,95,0.0,137.75,03/03/2023,https://paneco-sg-moonshine-production-s3-amazonaws-com.global.ssl.fastly.net/3fwy1qyt2ifz87hxklv8pwibq5yw?auto=webp&format=jpg,320ml,Halal,Schweppes
ORD2372,CUST484,B2C,Pokka Can Drink - Oolong Tea (No Sugar Added),Drinks,13.6,43,17.5,752.5,26/03/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12705570_XL1_20230913.jpg?w=320&q=60,24 x 300ml (CTN),Halal,Pokka
ORD2373,CUST385,B2C,Monster Energy Can Drink - Pipeline Punch,Drinks,2.25,83,2.95,244.85,29/11/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13214026_XL1_20230327.jpg?w=320&q=60,355ml,,Monster
ORD2374,CUST268,B2B,Pokka Bottle Drink - Oolong Tea (No Sugar Added),Drinks,1.8,11,0.0,19.8,05/06/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/376302_XL1_20221123.jpg?w=320&q=60,1.5L,Halal,Pokka
ORD2375,CUST158,B2B,Pokka Can Drink - Jasmine Green Tea,Drinks,6.55,56,8.75,490.0,02/10/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11171403_XL1_20230324.jpg?w=320&q=60,12 x 300ml (CTN),Halal,Pokka
ORD2376,CUST104,B2C,Pokka Bottle Drink - Japanese Green Tea (No Added Sugar),Drinks,19.0,5,30.0,150.0,18/03/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12710390_XL1_20230913.jpg?w=320&q=60,12 x 1.5L (CTN),Halal,Pokka
ORD2377,CUST181,B2B,Pokka Premium Bottle Drink - Straight Red Tea,Drinks,1.8,30,0.0,54.0,04/02/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12631176_XL1_20221123.jpg?w=320&q=60,1.5L,,Pokka
ORD2378,CUST53,B2C,Pokka Can Drink - Ice Lemon Tea Zero Sugar,Drinks,6.55,62,8.75,542.5,06/05/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13261055_XL1_20241023.jpg?w=320&q=60,12 x 300ml,Halal,Pokka
ORD2379,CUST444,B2C,Pokka Can Drink - Oolong Tea (No Sugar Added),Drinks,6.55,4,8.75,35.0,08/04/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13052602_XL1_20221123.jpg?w=320&q=60,12 x 300ml,Halal,Pokka
ORD2380,CUST384,B2C,Pokka Premium Packet Drink - Milk Tea (Original),Drinks,14.2,39,15.74,613.86,09/05/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12203032_XL1_20230327.jpg?w=320&q=60,24 x 250ml (CTN),Halal,Pokka
ORD2381,CUST308,B2C,Pokka Oolong Tea No Sugar,Drinks,21.9,52,0.0,1138.8,10/04/2023,https://media.nedigital.sg/fairprice/90076771_XL1_20240723112626_707910078b70315f85ad9764fee3f285.jpg?w=320&q=60,300 ML,,Pokka
ORD2382,CUST347,B2C,Pokka Can Drink - Jasmine Green Tea,Drinks,13.6,55,17.5,962.5,23/06/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10677955_XL1_20230324.jpg?w=320&q=60,24 x 300ml (CTN),,Pokka
ORD2383,CUST60,B2B,F & N Flavoured Bottle Drink - Cool Ice Cream Soda,Drinks,1.35,45,0.0,60.75,18/02/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/454322_XL1_20250220.jpg?w=320&q=60,1.5L,Halal,F & N 
ORD2384,CUST229,B2B,Monster Energy Can Drink - Pipeline Punch,Drinks,51.3,68,70.8,4814.4,09/03/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12713814_XL1_20240904.jpg?w=320&q=60,24 x 355ml,,Monster
ORD2385,CUST91,B2B,Pokka Packet Drink - Peach Oolong Tea (Less Sugar),Drinks,8.95,24,14.4,345.6,17/09/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12713271_XL1_20240118.jpg?w=320&q=60,24 x 250ml (CTN),,Pokka
ORD2386,CUST40,B2B,Pokka Bottle Drink - Ice Lemon Tea,Drinks,1.8,87,0.0,156.6,19/09/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/376287_XL1_20221011.jpg?w=320&q=60,1.5L,Halal,Pokka
ORD2387,CUST140,B2B,Pokka Bottle Drink - Natsbee Honey Lemon,Drinks,1.95,63,0.0,122.85,27/06/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13050682_XL1_20221011.jpg?w=320&q=60,1.5L,,Pokka
ORD2388,CUST394,B2C,Pokka Bottle Drink - Sparklin' Fuji Apple,Drinks,1.95,52,2.47,128.44,20/01/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13014721_XL1_20221011.jpg?w=320&q=60,1.45L,,Pokka
ORD2389,CUST113,B2B,Monster Energy Can Drink,Drinks,51.3,79,70.8,5593.2,24/09/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12713813_XL1_20240904.jpg?w=320&q=60,24 x 355ml,,Monster
ORD2390,CUST496,B2B,Pokka Bottle Drink - Peach Tea,Drinks,19.0,3,30.0,90.0,11/05/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12712543_XL1_20230329.jpg?w=320&q=60,12 x 1.5L (CTN),Halal,Pokka
ORD2391,CUST354,B2B,Pokka Packet Drink - Ice Peach Tea (Less Sugar),Drinks,8.95,33,14.4,475.2,06/04/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12709005_XL1_20230330.jpg?w=320&q=60,24 x 250ml (CTN),Halal,Pokka
ORD2392,CUST227,B2B,Pokka Packet Drink - Carrot Juice,Drinks,3.55,54,4.19,226.26,24/11/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/128373_XL1_20221011.jpg?w=320&q=60,6 x 250ml,,Pokka
ORD2393,CUST386,B2C,Pokka Bottle Drink - Chrysanthemum (Less Sugar),Drinks,1.8,19,0.0,34.2,30/05/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13179227_XL1_20221123.jpg?w=320&q=60,1.5L,Halal,Pokka
ORD2394,CUST154,B2B,Pokka Premium Peppermint Mocha,Drinks,1.5,68,1.82,123.76,18/03/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13216038_XL1_20230711.jpg?w=320&q=60,500ml,Halal,Pokka
ORD2395,CUST429,B2C,Monster Energy Can Drink - Pipeline Punch,Drinks,2.25,59,2.95,174.05,09/04/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13214026_XL1_20230327.jpg?w=320&q=60,355ml,,Monster
ORD2396,CUST18,B2C,F & N Cordial - Rose,Drinks,4.0,76,5.09,386.84,06/02/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/41905_XL1_20221012.jpg?w=320&q=60,2L,Halal,F & N 
ORD2397,CUST262,B2B,Monster Energy Can Drink,Drinks,11.25,38,0.0,427.5,26/04/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13230487_XL1_20230331.jpg?w=320&q=60,4 x 355ml,,Monster
ORD2398,CUST35,B2B,Monster Energy Can Drink - Ultra Peachy Keen,Drinks,2.25,20,2.95,59.0,02/02/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13255136_XL1_20240926.jpg?w=320&q=60,355ml,,Monster
ORD2399,CUST300,B2B,Pokka Bottle Drink - Ice Lemon Tea (Less Sugar),Drinks,37.2,97,38.4,3724.8,15/10/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12709299_XL1_20230328.jpg?w=320&q=60,24 x 500ml (CTN),Halal,Pokka
ORD2400,CUST158,B2C,F & N Flavoured Bottle Drink - Sarsi,Drinks,15.6,52,25.2,1310.4,03/01/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11470905_XL1_20230324.jpg?w=320&q=60,12 x 1.5L (CTN),Halal,F & N 
ORD2401,CUST361,B2B,Pokka Bottle Drink - Oolong Tea (No Sugar Added),Drinks,1.8,63,0.0,113.4,11/05/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/376302_XL1_20221123.jpg?w=320&q=60,1.5L,Halal,Pokka
ORD2402,CUST341,B2B,Pokka Packet Drink - Ice Lemon Tea,Drinks,3.6,80,0.0,288.0,04/01/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11113385_XL1_20240515.jpg?w=320&q=60,6 x 250ml,Halal,Pokka
ORD2403,CUST51,B2C,F & N Flavoured Bottle Drink - Sarsi,Drinks,15.6,39,25.2,982.8,13/03/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11470905_XL1_20230324.jpg?w=320&q=60,12 x 1.5L (CTN),Halal,F & N 
ORD2404,CUST464,B2C,Pokka Premium Packet Drink - Milk Tea (Original),Drinks,14.2,58,15.74,912.92,22/12/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12203032_XL1_20230327.jpg?w=320&q=60,24 x 250ml (CTN),Halal,Pokka
ORD2405,CUST283,B2C,Pokka Can Drink - Jasmine Green Tea,Drinks,6.55,14,8.75,122.5,22/06/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11171403_XL1_20230324.jpg?w=320&q=60,12 x 300ml (CTN),Halal,Pokka
ORD2406,CUST484,B2B,F & N Flavoured Bottle Drink - Groovy Grape,Drinks,15.6,91,25.2,2293.2,01/08/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11470964_XL1_20230324.jpg?w=320&q=60,12 x 1.5L (CTN),Halal,F & N 
ORD2407,CUST12,B2B,Pokka Coffee Can Drink - Premium Cappuccino,Drinks,6.25,16,7.56,120.96,06/01/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13167612_XL1_20250213.jpg?w=320&q=60,6 x 240ml,Halal,Pokka
ORD2408,CUST330,B2C,Pokka Packet Drink Sencha Japanese Green Tea - No Sugar,Drinks,8.95,68,14.4,979.2,26/03/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12713134_XL1_20231107.jpg?w=320&q=60,24 x 250ml (CTN),,Pokka
ORD2409,CUST230,B2C,Monster Energy Can Drink - Pipeline Punch,Drinks,51.3,36,70.8,2548.8,26/09/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12713814_XL1_20240904.jpg?w=320&q=60,24 x 355ml,,Monster
ORD2410,CUST286,B2C,Pokka Japanese Roasted Tea - Houjicha,Drinks,8.95,67,14.4,964.8,15/09/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12709345_XL1_20230403.jpg?w=320&q=60,24 x 250ml (CTN),Halal,Pokka
ORD2411,CUST3,B2C,Pokka Bottle Drink - Strawberry Tea,Drinks,1.8,29,0.0,52.2,09/07/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13230470_XL1_20230317.jpg?w=320&q=60,1.5L,,Pokka
ORD2412,CUST391,B2B,Pokka Packet Drink - Ice Peach Tea (Less Sugar),Drinks,3.6,62,0.0,223.2,06/03/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13151473_XL1_20230914.jpg?w=320&q=60,6 x 250ml,Halal,Pokka
ORD2413,CUST24,B2C,Pokka Can Drink - Ice Peach Tea Zero Sugar,Drinks,13.6,62,17.5,1085.0,18/11/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12714031_XL1_20241023.jpg?w=320&q=60,24 x 300ml (CTN),Halal,Pokka
ORD2414,CUST125,B2B,Pokka Can Drink - Jasmine Green Tea,Drinks,13.6,53,17.5,927.5,09/03/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10677955_XL1_20230324.jpg?w=320&q=60,24 x 300ml (CTN),,Pokka
ORD2415,CUST157,B2C,Pokka Packet Drink - Oolong Tea (No Sugar Added),Drinks,3.6,88,0.0,316.8,05/06/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13052608_XL1_20250211.jpg?w=320&q=60,6 x 250ml,Halal,Pokka
ORD2416,CUST486,B2B,Pokka Can Sencha Japanese Green Tea Can - No Sugar,Drinks,6.55,52,8.75,455.0,29/06/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13234166_XL1_20240912.jpg?w=320&q=60,12 x 300ml,,Pokka
ORD2417,CUST74,B2B,Pokka Packet Drink Sencha Japanese Green Tea - No Sugar,Drinks,8.95,8,14.4,115.2,20/11/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12713134_XL1_20231107.jpg?w=320&q=60,24 x 250ml (CTN),,Pokka
ORD2418,CUST201,B2C,Monster Energy Can Drink,Drinks,51.3,59,70.8,4177.2,15/04/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12713813_XL1_20240904.jpg?w=320&q=60,24 x 355ml,,Monster
ORD2419,CUST380,B2B,F & N Can Drink - Soda Water (Slim),Drinks,4.3,32,0.0,137.6,05/07/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13024669_XL1_20221012.jpg?w=320&q=60,4 x 325ml,Halal,F & N 
ORD2420,CUST411,B2C,Pokka Bottle Drink - Honey Green Tea,Drinks,1.8,25,0.0,45.0,14/01/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13008547_XL1_20221123.jpg?w=320&q=60,1.5L,,Pokka
ORD2421,CUST279,B2B,Pokka Bottle Drink - Peach Tea,Drinks,19.0,2,30.0,60.0,06/07/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12712543_XL1_20230329.jpg?w=320&q=60,12 x 1.5L (CTN),Halal,Pokka
ORD2422,CUST41,B2B,Pokka Bottle Drink - Passion Fruit Tea,Drinks,1.8,38,0.0,68.4,01/07/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13177967_XL1_20221011.jpg?w=320&q=60,1.5L,Halal,Pokka
ORD2423,CUST442,B2B,F & N Flavoured Bottle Drink - Cool Ice Cream Soda,Drinks,15.6,55,25.2,1386.0,11/09/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11470999_XL1_20230324.jpg?w=320&q=60,12 x 1.5L (CTN),Halal,F & N 
ORD2424,CUST358,B2B,Pokka Premium Bottle Drink - Mocha Coffee,Drinks,1.5,53,1.82,96.46,30/06/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13093167_XL1_20230711.jpg?w=320&q=60,500ml,,Pokka
ORD2425,CUST362,B2C,Pokka Can Sencha Japanese Green Tea Can - No Sugar,Drinks,6.55,93,8.75,813.75,27/06/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13234166_XL1_20240912.jpg?w=320&q=60,12 x 300ml,,Pokka
ORD2426,CUST2,B2B,Pokka Bottle Drink - Passion Fruit Tea,Drinks,1.8,46,0.0,82.8,23/01/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13177967_XL1_20221011.jpg?w=320&q=60,1.5L,Halal,Pokka
ORD2427,CUST121,B2B,F & N Flavoured Bottle Drink - Flashy Fruitade,Drinks,15.6,45,25.2,1134.0,23/04/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10204453_XL1_20230323.jpg?w=320&q=60,12 x 1.5L (CTN),,F & N 
ORD2428,CUST270,B2C,Pokka Bottle Drink - Oolong Tea (No Sugar Added),Drinks,37.2,51,38.4,1958.4,28/05/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12709276_XL1_20230913.jpg?w=320&q=60,24 x 500ml (CTN),Halal,Pokka
ORD2429,CUST281,B2C,Pokka Packet Drink - Straight Red Tea,Drinks,8.95,48,14.4,691.2,29/06/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12700080_XL1_20230328.jpg?w=320&q=60,24 x 250ml (CTN),,Pokka
ORD2430,CUST299,B2C,F & N Flavoured Bottle Drink - Outrageous Orange,Drinks,1.35,32,0.0,43.2,19/11/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/454330_XL1_20221012.jpg?w=320&q=60,1.5L,Halal,F & N 
ORD2431,CUST484,B2B,Pokka Can Drink - Ice Peach Tea Zero Sugar,Drinks,13.6,56,17.5,980.0,17/02/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12714031_XL1_20241023.jpg?w=320&q=60,24 x 300ml (CTN),Halal,Pokka
ORD2432,CUST69,B2C,Pokka Packet Drink Sencha Japanese Green Tea - No Sugar,Drinks,3.6,3,0.0,10.8,10/12/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13234163_XL1_20230618.jpg?w=320&q=60,6 x 250ml,,Pokka
ORD2433,CUST396,B2C,F & N Sparkling Zero Can - Lemon,Drinks,5.6,94,0.0,526.4,05/03/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13259869_XL1_20250213.jpg?w=320&q=60,6 x 325ml,Halal,F & N 
ORD2434,CUST335,B2B,Pokka Bottle Drink - Ice Lemon Tea,Drinks,37.2,38,38.4,1459.2,14/09/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12709271_XL1_20230405.jpg?w=320&q=60,24 x 500ml (CTN),Halal,Pokka
ORD2435,CUST168,B2C,Pokka Premium Bottle Drink - Mocha Coffee,Drinks,1.5,11,1.82,20.02,29/11/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13093167_XL1_20230711.jpg?w=320&q=60,500ml,,Pokka
ORD2436,CUST48,B2B,Schwepps Tonic,Drinks,1.45,50,0.0,72.5,20/06/2023,https://paneco-sg-moonshine-production-s3-amazonaws-com.global.ssl.fastly.net/3fwy1qyt2ifz87hxklv8pwibq5yw?auto=webp&format=jpg,320ml,Halal,Schweppes
ORD2437,CUST444,B2C,F & N Flavoured Bottle Drink - Groovy Grape,Drinks,15.6,46,25.2,1159.2,25/07/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11470964_XL1_20230324.jpg?w=320&q=60,12 x 1.5L (CTN),Halal,F & N 
ORD2438,CUST414,B2B,F & N Can Drink - Outrageous Orange,Drinks,13.2,52,16.2,842.4,30/09/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10479895_XL1_20230324.jpg?w=320&q=60,24 x 325ml (CTN),,F & N 
ORD2439,CUST146,B2C,F & N Can Drink - Grape,Drinks,13.2,9,16.2,145.8,04/09/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10020085_XL1_20250106.jpg?w=320&q=60,24 x 325ml (CTN),Halal,F & N 
ORD2440,CUST393,B2C,Pokka Bottle Drink - Sparklin' Fuji Apple,Drinks,1.95,98,2.47,242.06,22/05/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13014721_XL1_20221011.jpg?w=320&q=60,1.45L,,Pokka
ORD2441,CUST173,B2B,Pokka Packet Drink Sencha Japanese Green Tea - No Sugar,Drinks,3.6,49,0.0,176.4,21/10/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13234163_XL1_20230618.jpg?w=320&q=60,6 x 250ml,,Pokka
ORD2442,CUST275,B2C,Pokka Premium Bottle Drink - Cappuccino,Drinks,1.5,73,1.82,132.86,05/02/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13042030_XL1_20230711.jpg?w=320&q=60,500ml,,Pokka
ORD2443,CUST343,B2C,Pokka Can Drink - Ice Lemon Tea,Drinks,6.55,10,8.75,87.5,12/08/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11204957_XL1_20221011.jpg?w=320&q=60,12 x 300ml (CTN),,Pokka
ORD2444,CUST273,B2B,Pokka Bottle Drink - Chrysanthemum with White Tea,Drinks,37.2,21,38.4,806.4,17/01/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12709277_XL1_20230403.jpg?w=320&q=60,24 x 500ml (CTN),,Pokka
ORD2445,CUST469,B2C,Pokka Lychee Oolong Tea,Drinks,3.6,4,0.0,14.4,25/11/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13260279_XL1_20241016.jpg?w=320&q=60,6 x 250ml,Halal,Pokka
ORD2446,CUST478,B2B,Pokka Packet Drink - Chrysanthemum with White Tea,Drinks,3.6,81,0.0,291.6,04/03/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11195034_XL1_20230914.jpg?w=320&q=60,6 x 250ml,,Pokka
ORD2447,CUST168,B2B,F & N Flavoured Bottle Drink - Cool Ice Cream Soda,Drinks,15.6,90,25.2,2268.0,22/07/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11470999_XL1_20230324.jpg?w=320&q=60,12 x 1.5L (CTN),Halal,F & N 
ORD2448,CUST250,B2C,F & N Sparkling Zero Can - Grapefruit,Drinks,4.2,32,5.6,179.2,13/02/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13259867_XL1_20250213.jpg?w=320&q=60,6 x 325ml,Halal,F & N 
ORD2449,CUST321,B2B,Pokka Packet Drink - Ice Lemon Tea (Less Sugar),Drinks,8.95,72,14.4,1036.8,15/11/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12708551_XL1_20230327.jpg?w=320&q=60,24 x 250ml (CTN),Halal,Pokka
ORD2450,CUST169,B2C,Pokka Premium Bottle Drink - Milk Tea (Less Sugar),Drinks,1.5,58,1.82,105.56,30/11/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13165513_XL1_20221123.jpg?w=320&q=60,500ml,Halal,Pokka
ORD2451,CUST285,B2C,Pokka Can Drink - Ice Lemon Tea Zero Sugar,Drinks,6.55,15,8.75,131.25,02/12/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13261055_XL1_20241023.jpg?w=320&q=60,12 x 300ml,Halal,Pokka
ORD2452,CUST325,B2B,Pokka Bottle Drink - Premium Matcha Milk Tea,Drinks,1.5,13,1.82,23.66,21/01/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13198597_XL1_20230531.jpg?w=320&q=60,500ml,Halal,Pokka
ORD2453,CUST307,B2B,Monster Energy Can Drink - Ultra,Drinks,51.3,14,70.8,991.2,05/07/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12713810_XL1_20240904.jpg?w=320&q=60,24 x 355ml,,Monster
ORD2454,CUST394,B2C,F & N Flavoured Bottle Drink - Groovy Grape,Drinks,15.6,55,25.2,1386.0,30/08/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11470964_XL1_20230324.jpg?w=320&q=60,12 x 1.5L (CTN),Halal,F & N 
ORD2455,CUST164,B2C,Pokka Bottle Drink - Blueberry Tea,Drinks,19.0,63,30.0,1890.0,22/08/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12712540_XL1_20230329.jpg?w=320&q=60,12 x 1.5L (CTN),Halal,Pokka
ORD2456,CUST90,B2B,Pokka Can Drink - Sparklin' Fuji Apple,Drinks,13.8,96,14.89,1429.44,14/07/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12314920_XL1_20230327.jpg?w=320&q=60,24 x 325ml (CTN),,Pokka
ORD2457,CUST157,B2C,F & N Can Drink - Cool Ice Cream Soda,Drinks,13.2,40,16.2,648.0,04/04/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10020084_XL1_20230323.jpg?w=320&q=60,24 x 325ml (CTN),Halal,F & N 
ORD2458,CUST328,B2C,F & N Can Drink - Tonic Water (Extra Dry),Drinks,13.2,54,16.2,874.8,28/07/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10479908_XL1_20230324.jpg?w=320&q=60,24 x 325ml (CTN),,F & N 
ORD2459,CUST347,B2B,Pokka Packet Drink - Ice Lemon Tea (Less Sugar),Drinks,8.95,36,14.4,518.4,02/11/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12708551_XL1_20230327.jpg?w=320&q=60,24 x 250ml (CTN),Halal,Pokka
ORD2460,CUST324,B2B,Pokka Packet Drink - Soursop Juice,Drinks,2.9,7,3.18,22.26,17/08/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10003045_XL1_20221011.jpg?w=320&q=60,6 x 250ml,,Pokka
ORD2461,CUST213,B2C,F & N Can Drink - Cool Ice Cream Soda,Drinks,13.2,26,16.2,421.2,26/04/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10020084_XL1_20230323.jpg?w=320&q=60,24 x 325ml (CTN),Halal,F & N 
ORD2462,CUST433,B2C,Monster Energy Can Drink - Ultra Peachy Keen,Drinks,2.25,2,2.95,5.9,13/08/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13255136_XL1_20240926.jpg?w=320&q=60,355ml,,Monster
ORD2463,CUST405,B2B,Pokka Can Drink - Ice Lemon Tea,Drinks,6.55,39,8.75,341.25,19/10/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11204957_XL1_20221011.jpg?w=320&q=60,12 x 300ml (CTN),,Pokka
ORD2464,CUST336,B2C,Monster Energy Can Drink - Mango Loco,Drinks,51.3,32,70.8,2265.6,15/05/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12713812_XL1_20240904.jpg?w=320&q=60,24 x 355ml,,Monster
ORD2465,CUST469,B2C,Monster Energy Can Drink - Pipeline Punch,Drinks,51.3,47,70.8,3327.6,31/08/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12713814_XL1_20240904.jpg?w=320&q=60,24 x 355ml,,Monster
ORD2466,CUST94,B2C,Pokka Coffee Can Drink - Milk Coffee (Less Sugar),Drinks,6.25,16,7.56,120.96,09/10/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13167613_XL1_20250213.jpg?w=320&q=60,6 x 240ml,Halal,Pokka
ORD2467,CUST383,B2C,F & N Can Drink - Outragerous Orange (Fun Pack),Drinks,4.65,56,0.0,260.4,15/12/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12507327_XL1_20221012.jpg?w=320&q=60,6 x 325ml,Halal,F & N 
ORD2468,CUST315,B2C,Pokka Bottle Drink - Peach Tea,Drinks,19.0,91,30.0,2730.0,13/02/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12712543_XL1_20230329.jpg?w=320&q=60,12 x 1.5L (CTN),Halal,Pokka
ORD2469,CUST102,B2C,Pokka Bottle Drink - Kiyo Kyoho Grape,Drinks,2.55,1,0.0,2.55,05/08/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13096525_XL1_20221011.jpg?w=320&q=60,1.5L,Halal,Pokka
ORD2470,CUST288,B2C,F & N Flavoured Bottle Drink - Groovy Grape,Drinks,15.6,76,25.2,1915.2,06/05/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11470964_XL1_20230324.jpg?w=320&q=60,12 x 1.5L (CTN),Halal,F & N 
ORD2471,CUST206,B2B,Pokka Bottle Drink - Jasmine Green Tea,Drinks,19.0,90,30.0,2700.0,06/06/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12713334_XL1_20240313.jpg?w=320&q=60,12 x 1.5L (CTN),Halal,Pokka
